"year","month","year_month","day","cardinal_direction","speed_bin","count_speed_bin","count_total","cumulative_percent"
"2010","5","2010-May","13","NE",3,"17","65","70.769"
"2010","5","2010-May","13","NE",4,"18","65","98.462"
"2010","5","2010-May","13","NE",5,"1","65","100.000"
"2010","5","2010-May","13","NW",2,"2","2","100.000"
"2010","5","2010-May","13","S",1,"1","5","20.000"
"2010","5","2010-May","13","S",2,"2","5","60.000"
"2010","5","2010-May","13","S",3,"1","5","80.000"
"2010","5","2010-May","13","S",4,"1","5","100.000"
"2010","5","2010-May","13","SE",1,"14","141","9.929"
"2010","5","2010-May","13","SE",2,"68","141","58.156"
"2010","5","2010-May","13","SE",3,"40","141","86.525"
"2010","5","2010-May","13","SE",4,"16","141","97.872"
"2010","5","2010-May","13","SE",5,"3","141","100.000"
"2010","5","2010-May","13","SW",2,"1","1","100.000"
"2010","5","2010-May","14","E",1,"19","34","55.882"
"2010","5","2010-May","14","E",2,"11","34","88.235"
"2010","5","2010-May","14","E",3,"4","34","100.000"
"2010","5","2010-May","14","N",1,"9","17","52.941"
"2010","5","2010-May","14","N",2,"7","17","94.118"
"2010","5","2010-May","14","N",5,"1","17","100.000"
"2010","5","2010-May","14","NE",1,"19","39","48.718"
"2010","5","2010-May","14","NE",2,"17","39","92.308"
"2010","5","2010-May","14","NE",3,"3","39","100.000"
"2010","5","2010-May","14","NW",1,"13","27","48.148"
"2010","5","2010-May","14","NW",2,"4","27","62.963"
"2010","5","2010-May","14","NW",3,"7","27","88.889"
"2010","5","2010-May","14","NW",4,"3","27","100.000"
"2010","5","2010-May","14","S",2,"2","37","5.405"
"2010","5","2010-May","14","S",3,"3","37","13.514"
"2010","5","2010-May","14","S",4,"9","37","37.838"
"2010","5","2010-May","14","S",5,"20","37","91.892"
"2010","5","2010-May","14","S",6,"3","37","100.000"
"2010","5","2010-May","14","SE",1,"2","88","2.273"
"2010","5","2010-May","14","SE",2,"30","88","36.364"
"2010","5","2010-May","14","SE",3,"36","88","77.273"
"2010","5","2010-May","14","SE",4,"18","88","97.727"
"2010","5","2010-May","14","SE",5,"2","88","100.000"
"2010","5","2010-May","14","SW",1,"1","13","7.692"
"2010","5","2010-May","14","SW",2,"5","13","46.154"
"2010","5","2010-May","14","SW",3,"3","13","69.231"
"2010","5","2010-May","14","SW",4,"3","13","92.308"
"2010","5","2010-May","14","SW",6,"1","13","100.000"
"2010","5","2010-May","14","W",1,"5","23","21.739"
"2010","5","2010-May","14","W",2,"6","23","47.826"
"2010","5","2010-May","14","W",3,"10","23","91.304"
"2010","5","2010-May","14","W",4,"2","23","100.000"
"2010","5","2010-May","15","E",1,"20","47","42.553"
"2010","5","2010-May","15","E",2,"20","47","85.106"
"2010","5","2010-May","15","E",3,"7","47","100.000"
"2010","5","2010-May","15","N",1,"9","15","60.000"
"2010","5","2010-May","15","N",2,"5","15","93.333"
"2010","5","2010-May","15","N",3,"1","15","100.000"
"2010","5","2010-May","15","NE",1,"28","33","84.848"
"2010","5","2010-May","15","NE",2,"3","33","93.939"
"2010","5","2010-May","15","NE",3,"2","33","100.000"
"2010","5","2010-May","15","NW",1,"5","11","45.455"
"2010","5","2010-May","15","NW",2,"3","11","72.727"
"2010","5","2010-May","15","NW",3,"3","11","100.000"
"2010","5","2010-May","15","S",1,"9","49","18.367"
"2010","5","2010-May","15","S",2,"4","49","26.531"
"2010","5","2010-May","15","S",3,"4","49","34.694"
"2010","5","2010-May","15","S",4,"9","49","53.061"
"2010","5","2010-May","15","S",5,"14","49","81.633"
"2010","5","2010-May","15","S",6,"8","49","97.959"
"2010","5","2010-May","15","S",7,"1","49","100.000"
"2010","5","2010-May","15","SE",1,"14","87","16.092"
"2010","5","2010-May","15","SE",2,"22","87","41.379"
"2010","5","2010-May","15","SE",3,"30","87","75.862"
"2010","5","2010-May","15","SE",4,"12","87","89.655"
"2010","5","2010-May","15","SE",5,"5","87","95.402"
"2010","5","2010-May","15","SE",6,"3","87","98.851"
"2010","5","2010-May","15","SE",7,"1","87","100.000"
"2010","5","2010-May","15","SW",1,"4","19","21.053"
"2010","5","2010-May","15","SW",2,"4","19","42.105"
"2010","5","2010-May","15","SW",3,"4","19","63.158"
"2010","5","2010-May","15","SW",4,"5","19","89.474"
"2010","5","2010-May","15","SW",5,"2","19","100.000"
"2010","5","2010-May","15","W",1,"3","13","23.077"
"2010","5","2010-May","15","W",2,"7","13","76.923"
"2010","5","2010-May","15","W",3,"3","13","100.000"
"2010","5","2010-May","16","E",1,"13","29","44.828"
"2010","5","2010-May","16","E",2,"16","29","100.000"
"2010","5","2010-May","16","N",1,"25","33","75.758"
"2010","5","2010-May","16","N",2,"6","33","93.939"
"2010","5","2010-May","16","N",3,"1","33","96.970"
"2010","5","2010-May","16","N",4,"1","33","100.000"
"2010","5","2010-May","16","NE",1,"29","37","78.378"
"2010","5","2010-May","16","NE",2,"7","37","97.297"
"2010","5","2010-May","16","NE",3,"1","37","100.000"
"2010","5","2010-May","16","NW",1,"7","19","36.842"
"2010","5","2010-May","16","NW",2,"3","19","52.632"
"2010","5","2010-May","16","NW",3,"7","19","89.474"
"2010","5","2010-May","16","NW",4,"2","19","100.000"
"2010","5","2010-May","16","S",1,"4","69","5.797"
"2010","5","2010-May","16","S",2,"8","69","17.391"
"2010","5","2010-May","16","S",3,"28","69","57.971"
"2010","5","2010-May","16","S",4,"21","69","88.406"
"2010","5","2010-May","16","S",5,"7","69","98.551"
"2010","5","2010-May","16","S",6,"1","69","100.000"
"2010","5","2010-May","16","SE",1,"6","73","8.219"
"2010","5","2010-May","16","SE",2,"30","73","49.315"
"2010","5","2010-May","16","SE",3,"33","73","94.521"
"2010","5","2010-May","16","SE",4,"3","73","98.630"
"2010","5","2010-May","16","SE",5,"1","73","100.000"
"2010","5","2010-May","16","SW",1,"2","18","11.111"
"2010","5","2010-May","16","SW",2,"2","18","22.222"
"2010","5","2010-May","16","SW",3,"11","18","83.333"
"2010","5","2010-May","16","SW",4,"3","18","100.000"
"2010","5","2010-May","16","W",1,"4","10","40.000"
"2010","5","2010-May","16","W",2,"4","10","80.000"
"2010","5","2010-May","16","W",3,"2","10","100.000"
"2010","5","2010-May","17","E",1,"17","55","30.909"
"2010","5","2010-May","17","E",2,"26","55","78.182"
"2010","5","2010-May","17","E",3,"9","55","94.545"
"2010","5","2010-May","17","E",4,"3","55","100.000"
"2010","5","2010-May","17","NE",1,"5","18","27.778"
"2010","5","2010-May","17","NE",2,"12","18","94.444"
"2010","5","2010-May","17","NE",3,"1","18","100.000"
"2010","5","2010-May","17","S",1,"17","55","30.909"
"2010","5","2010-May","17","S",2,"2","55","34.545"
"2010","5","2010-May","17","S",3,"9","55","50.909"
"2010","5","2010-May","17","S",4,"11","55","70.909"
"2010","5","2010-May","17","S",5,"14","55","96.364"
"2010","5","2010-May","17","S",6,"2","55","100.000"
"2010","5","2010-May","17","SE",1,"3","149","2.013"
"2010","5","2010-May","17","SE",2,"36","149","26.174"
"2010","5","2010-May","17","SE",3,"71","149","73.826"
"2010","5","2010-May","17","SE",4,"34","149","96.644"
"2010","5","2010-May","17","SE",5,"4","149","99.329"
"2010","5","2010-May","17","SE",6,"1","149","100.000"
"2010","5","2010-May","17","SW",1,"6","10","60.000"
"2010","5","2010-May","17","SW",2,"3","10","90.000"
"2010","5","2010-May","17","SW",3,"1","10","100.000"
"2010","5","2010-May","18","E",1,"13","26","50.000"
"2010","5","2010-May","18","E",2,"13","26","100.000"
"2010","5","2010-May","18","N",1,"7","15","46.667"
"2010","5","2010-May","18","N",2,"4","15","73.333"
"2010","5","2010-May","18","N",3,"4","15","100.000"
"2010","5","2010-May","18","NE",1,"13","22","59.091"
"2010","5","2010-May","18","NE",2,"9","22","100.000"
"2010","5","2010-May","18","NW",1,"2","4","50.000"
"2010","5","2010-May","18","NW",2,"2","4","100.000"
"2010","5","2010-May","18","S",1,"15","89","16.854"
"2010","5","2010-May","18","S",2,"31","89","51.685"
"2010","5","2010-May","18","S",3,"32","89","87.640"
"2010","5","2010-May","18","S",4,"10","89","98.876"
"2010","5","2010-May","18","S",5,"1","89","100.000"
"2010","5","2010-May","18","SE",1,"33","111","29.730"
"2010","5","2010-May","18","SE",2,"43","111","68.468"
"2010","5","2010-May","18","SE",3,"25","111","90.991"
"2010","5","2010-May","18","SE",4,"8","111","98.198"
"2010","5","2010-May","18","SE",5,"2","111","100.000"
"2010","5","2010-May","18","SW",1,"10","17","58.824"
"2010","5","2010-May","18","SW",2,"7","17","100.000"
"2010","5","2010-May","18","W",2,"2","2","100.000"
"2010","5","2010-May","19","E",1,"29","63","46.032"
"2010","5","2010-May","19","E",2,"30","63","93.651"
"2010","5","2010-May","19","E",3,"4","63","100.000"
"2010","5","2010-May","19","N",1,"2","3","66.667"
"2010","5","2010-May","19","N",2,"1","3","100.000"
"2010","5","2010-May","19","NE",1,"12","20","60.000"
"2010","5","2010-May","19","NE",2,"8","20","100.000"
"2010","5","2010-May","19","NW",1,"1","2","50.000"
"2010","5","2010-May","19","NW",2,"1","2","100.000"
"2010","5","2010-May","19","S",1,"9","48","18.750"
"2010","5","2010-May","19","S",2,"17","48","54.167"
"2010","5","2010-May","19","S",3,"18","48","91.667"
"2010","5","2010-May","19","S",4,"4","48","100.000"
"2010","5","2010-May","19","SE",1,"27","78","34.615"
"2010","5","2010-May","19","SE",2,"40","78","85.897"
"2010","5","2010-May","19","SE",3,"7","78","94.872"
"2010","5","2010-May","19","SE",4,"4","78","100.000"
"2010","5","2010-May","19","SW",1,"10","47","21.277"
"2010","5","2010-May","19","SW",2,"25","47","74.468"
"2010","5","2010-May","19","SW",3,"10","47","95.745"
"2010","5","2010-May","19","SW",4,"2","47","100.000"
"2010","5","2010-May","19","W",1,"3","20","15.000"
"2010","5","2010-May","19","W",2,"12","20","75.000"
"2010","5","2010-May","19","W",3,"5","20","100.000"
"2010","5","2010-May","20","E",1,"24","32","75.000"
"2010","5","2010-May","20","E",2,"8","32","100.000"
"2010","5","2010-May","20","N",1,"7","26","26.923"
"2010","5","2010-May","20","N",2,"11","26","69.231"
"2010","5","2010-May","20","N",3,"8","26","100.000"
"2010","5","2010-May","20","NE",1,"23","43","53.488"
"2010","5","2010-May","20","NE",2,"16","43","90.698"
"2010","5","2010-May","20","NE",3,"4","43","100.000"
"2010","5","2010-May","20","NW",1,"4","8","50.000"
"2010","5","2010-May","20","NW",2,"1","8","62.500"
"2010","5","2010-May","20","NW",3,"2","8","87.500"
"2010","5","2010-May","20","NW",4,"1","8","100.000"
"2010","5","2010-May","20","S",1,"21","84","25.000"
"2010","5","2010-May","20","S",2,"28","84","58.333"
"2010","5","2010-May","20","S",3,"16","84","77.381"
"2010","5","2010-May","20","S",4,"18","84","98.810"
"2010","5","2010-May","20","S",5,"1","84","100.000"
"2010","5","2010-May","20","SE",1,"15","47","31.915"
"2010","5","2010-May","20","SE",2,"6","47","44.681"
"2010","5","2010-May","20","SE",3,"15","47","76.596"
"2010","5","2010-May","20","SE",4,"11","47","100.000"
"2010","5","2010-May","20","SW",1,"1","16","6.250"
"2010","5","2010-May","20","SW",2,"11","16","75.000"
"2010","5","2010-May","20","SW",3,"4","16","100.000"
"2010","5","2010-May","20","W",1,"8","29","27.586"
"2010","5","2010-May","20","W",2,"15","29","79.310"
"2010","5","2010-May","20","W",3,"6","29","100.000"
"2010","5","2010-May","21","E",1,"13","24","54.167"
"2010","5","2010-May","21","E",2,"11","24","100.000"
"2010","5","2010-May","21","N",1,"22","40","55.000"
"2010","5","2010-May","21","N",2,"18","40","100.000"
"2010","5","2010-May","21","NE",1,"7","12","58.333"
"2010","5","2010-May","21","NE",2,"5","12","100.000"
"2010","5","2010-May","21","NW",1,"14","24","58.333"
"2010","5","2010-May","21","NW",2,"9","24","95.833"
"2010","5","2010-May","21","NW",4,"1","24","100.000"
"2010","5","2010-May","21","S",1,"3","79","3.797"
"2010","5","2010-May","21","S",2,"15","79","22.785"
"2010","5","2010-May","21","S",3,"36","79","68.354"
"2010","5","2010-May","21","S",4,"23","79","97.468"
"2010","5","2010-May","21","S",5,"2","79","100.000"
"2010","5","2010-May","21","SE",1,"11","48","22.917"
"2010","5","2010-May","21","SE",2,"14","48","52.083"
"2010","5","2010-May","21","SE",3,"14","48","81.250"
"2010","5","2010-May","21","SE",4,"8","48","97.917"
"2010","5","2010-May","21","SE",5,"1","48","100.000"
"2010","5","2010-May","21","SW",1,"6","34","17.647"
"2010","5","2010-May","21","SW",2,"20","34","76.471"
"2010","5","2010-May","21","SW",3,"8","34","100.000"
"2010","5","2010-May","21","W",1,"7","21","33.333"
"2010","5","2010-May","21","W",2,"13","21","95.238"
"2010","5","2010-May","21","W",3,"1","21","100.000"
"2010","5","2010-May","22","E",1,"27","39","69.231"
"2010","5","2010-May","22","E",2,"9","39","92.308"
"2010","5","2010-May","22","E",3,"3","39","100.000"
"2010","5","2010-May","22","N",1,"4","18","22.222"
"2010","5","2010-May","22","N",2,"9","18","72.222"
"2010","5","2010-May","22","N",3,"5","18","100.000"
"2010","5","2010-May","22","NE",1,"20","36","55.556"
"2010","5","2010-May","22","NE",2,"16","36","100.000"
"2010","5","2010-May","22","NW",1,"5","38","13.158"
"2010","5","2010-May","22","NW",2,"16","38","55.263"
"2010","5","2010-May","22","NW",3,"14","38","92.105"
"2010","5","2010-May","22","NW",4,"3","38","100.000"
"2010","5","2010-May","22","S",1,"8","33","24.242"
"2010","5","2010-May","22","S",2,"23","33","93.939"
"2010","5","2010-May","22","S",3,"2","33","100.000"
"2010","5","2010-May","22","SE",1,"17","42","40.476"
"2010","5","2010-May","22","SE",2,"23","42","95.238"
"2010","5","2010-May","22","SE",3,"2","42","100.000"
"2010","5","2010-May","22","SW",1,"1","20","5.000"
"2010","5","2010-May","22","SW",2,"5","20","30.000"
"2010","5","2010-May","22","SW",3,"12","20","90.000"
"2010","5","2010-May","22","SW",4,"2","20","100.000"
"2010","5","2010-May","22","W",1,"6","57","10.526"
"2010","5","2010-May","22","W",2,"10","57","28.070"
"2010","5","2010-May","22","W",3,"28","57","77.193"
"2010","5","2010-May","22","W",4,"13","57","100.000"
"2010","5","2010-May","23","E",1,"22","52","42.308"
"2010","5","2010-May","23","E",2,"30","52","100.000"
"2010","5","2010-May","23","N",1,"2","2","100.000"
"2010","5","2010-May","23","NE",1,"5","5","100.000"
"2010","5","2010-May","23","NW",1,"2","3","66.667"
"2010","5","2010-May","23","NW",2,"1","3","100.000"
"2010","5","2010-May","23","S",1,"6","24","25.000"
"2010","5","2010-May","23","S",2,"11","24","70.833"
"2010","5","2010-May","23","S",3,"7","24","100.000"
"2010","5","2010-May","23","SE",1,"11","33","33.333"
"2010","5","2010-May","23","SE",2,"18","33","87.879"
"2010","5","2010-May","23","SE",3,"4","33","100.000"
"2010","5","2010-May","23","SW",1,"6","91","6.593"
"2010","5","2010-May","23","SW",2,"18","91","26.374"
"2010","5","2010-May","23","SW",3,"47","91","78.022"
"2010","5","2010-May","23","SW",4,"18","91","97.802"
"2010","5","2010-May","23","SW",5,"2","91","100.000"
"2010","5","2010-May","23","W",1,"6","74","8.108"
"2010","5","2010-May","23","W",2,"17","74","31.081"
"2010","5","2010-May","23","W",3,"34","74","77.027"
"2010","5","2010-May","23","W",4,"14","74","95.946"
"2010","5","2010-May","23","W",5,"3","74","100.000"
"2010","5","2010-May","24","E",1,"20","48","41.667"
"2010","5","2010-May","24","E",2,"28","48","100.000"
"2010","5","2010-May","24","N",1,"1","1","100.000"
"2010","5","2010-May","24","NE",1,"8","10","80.000"
"2010","5","2010-May","24","NE",2,"2","10","100.000"
"2010","5","2010-May","24","NW",1,"2","2","100.000"
"2010","5","2010-May","24","S",1,"12","18","66.667"
"2010","5","2010-May","24","S",2,"6","18","100.000"
"2010","5","2010-May","24","SE",1,"7","10","70.000"
"2010","5","2010-May","24","SE",2,"3","10","100.000"
"2010","5","2010-May","24","SW",1,"10","131","7.634"
"2010","5","2010-May","24","SW",2,"56","131","50.382"
"2010","5","2010-May","24","SW",3,"60","131","96.183"
"2010","5","2010-May","24","SW",4,"5","131","100.000"
"2010","5","2010-May","24","W",1,"16","63","25.397"
"2010","5","2010-May","24","W",2,"5","63","33.333"
"2010","5","2010-May","24","W",3,"30","63","80.952"
"2010","5","2010-May","24","W",4,"12","63","100.000"
"2010","5","2010-May","25","E",1,"21","62","33.871"
"2010","5","2010-May","25","E",2,"41","62","100.000"
"2010","5","2010-May","25","N",2,"1","3","33.333"
"2010","5","2010-May","25","N",3,"2","3","100.000"
"2010","5","2010-May","25","NE",1,"4","5","80.000"
"2010","5","2010-May","25","NE",2,"1","5","100.000"
"2010","5","2010-May","25","NW",1,"1","6","16.667"
"2010","5","2010-May","25","NW",2,"4","6","83.333"
"2010","5","2010-May","25","NW",3,"1","6","100.000"
"2010","5","2010-May","25","S",1,"1","26","3.846"
"2010","5","2010-May","25","S",2,"16","26","65.385"
"2010","5","2010-May","25","S",3,"8","26","96.154"
"2010","5","2010-May","25","S",4,"1","26","100.000"
"2010","5","2010-May","25","SE",1,"8","32","25.000"
"2010","5","2010-May","25","SE",2,"21","32","90.625"
"2010","5","2010-May","25","SE",3,"3","32","100.000"
"2010","5","2010-May","25","SW",1,"13","91","14.286"
"2010","5","2010-May","25","SW",2,"54","91","73.626"
"2010","5","2010-May","25","SW",3,"24","91","100.000"
"2010","5","2010-May","25","W",1,"7","62","11.290"
"2010","5","2010-May","25","W",2,"24","62","50.000"
"2010","5","2010-May","25","W",3,"29","62","96.774"
"2010","5","2010-May","25","W",4,"2","62","100.000"
"2010","5","2010-May","26","E",1,"12","40","30.000"
"2010","5","2010-May","26","E",2,"15","40","67.500"
"2010","5","2010-May","26","E",3,"4","40","77.500"
"2010","5","2010-May","26","E",4,"5","40","90.000"
"2010","5","2010-May","26","E",5,"3","40","97.500"
"2010","5","2010-May","26","E",7,"1","40","100.000"
"2010","5","2010-May","26","N",1,"9","20","45.000"
"2010","5","2010-May","26","N",2,"7","20","80.000"
"2010","5","2010-May","26","N",3,"4","20","100.000"
"2010","5","2010-May","26","NE",1,"15","37","40.541"
"2010","5","2010-May","26","NE",2,"20","37","94.595"
"2010","5","2010-May","26","NE",3,"2","37","100.000"
"2010","5","2010-May","26","NW",1,"5","5","100.000"
"2010","5","2010-May","26","S",1,"1","69","1.449"
"2010","5","2010-May","26","S",2,"15","69","23.188"
"2010","5","2010-May","26","S",3,"32","69","69.565"
"2010","5","2010-May","26","S",4,"12","69","86.957"
"2010","5","2010-May","26","S",5,"9","69","100.000"
"2010","5","2010-May","26","SE",1,"12","99","12.121"
"2010","5","2010-May","26","SE",2,"34","99","46.465"
"2010","5","2010-May","26","SE",3,"33","99","79.798"
"2010","5","2010-May","26","SE",4,"11","99","90.909"
"2010","5","2010-May","26","SE",5,"7","99","97.980"
"2010","5","2010-May","26","SE",6,"1","99","98.990"
"2010","5","2010-May","26","SE",7,"1","99","100.000"
"2010","5","2010-May","26","SW",1,"9","12","75.000"
"2010","5","2010-May","26","SW",2,"3","12","100.000"
"2010","5","2010-May","26","W",1,"3","4","75.000"
"2010","5","2010-May","26","W",2,"1","4","100.000"
"2010","5","2010-May","27","E",1,"45","91","49.451"
"2010","5","2010-May","27","E",2,"45","91","98.901"
"2010","5","2010-May","27","E",3,"1","91","100.000"
"2010","5","2010-May","27","N",1,"6","24","25.000"
"2010","5","2010-May","27","N",2,"4","24","41.667"
"2010","5","2010-May","27","N",3,"11","24","87.500"
"2010","5","2010-May","27","N",4,"3","24","100.000"
"2010","5","2010-May","27","NE",1,"26","45","57.778"
"2010","5","2010-May","27","NE",2,"19","45","100.000"
"2010","5","2010-May","27","NW",1,"3","8","37.500"
"2010","5","2010-May","27","NW",2,"5","8","100.000"
"2010","5","2010-May","27","S",1,"3","23","13.043"
"2010","5","2010-May","27","S",2,"9","23","52.174"
"2010","5","2010-May","27","S",3,"6","23","78.261"
"2010","5","2010-May","27","S",4,"5","23","100.000"
"2010","5","2010-May","27","SE",1,"14","62","22.581"
"2010","5","2010-May","27","SE",2,"39","62","85.484"
"2010","5","2010-May","27","SE",3,"6","62","95.161"
"2010","5","2010-May","27","SE",4,"1","62","96.774"
"2010","5","2010-May","27","SE",5,"2","62","100.000"
"2010","5","2010-May","27","SW",1,"2","16","12.500"
"2010","5","2010-May","27","SW",2,"9","16","68.750"
"2010","5","2010-May","27","SW",3,"5","16","100.000"
"2010","5","2010-May","27","W",1,"5","18","27.778"
"2010","5","2010-May","27","W",2,"9","18","77.778"
"2010","5","2010-May","27","W",3,"4","18","100.000"
"2010","5","2010-May","28","E",1,"14","46","30.435"
"2010","5","2010-May","28","E",2,"30","46","95.652"
"2010","5","2010-May","28","E",3,"1","46","97.826"
"2010","5","2010-May","28","E",4,"1","46","100.000"
"2010","5","2010-May","28","N",1,"3","26","11.538"
"2010","5","2010-May","28","N",2,"11","26","53.846"
"2010","5","2010-May","28","N",3,"7","26","80.769"
"2010","5","2010-May","28","N",4,"3","26","92.308"
"2010","5","2010-May","28","N",5,"2","26","100.000"
"2010","5","2010-May","28","NE",1,"8","51","15.686"
"2010","5","2010-May","28","NE",2,"32","51","78.431"
"2010","5","2010-May","28","NE",3,"11","51","100.000"
"2010","5","2010-May","28","NW",1,"1","13","7.692"
"2010","5","2010-May","28","NW",2,"5","13","46.154"
"2010","5","2010-May","28","NW",3,"5","13","84.615"
"2010","5","2010-May","28","NW",4,"1","13","92.308"
"2010","5","2010-May","28","NW",5,"1","13","100.000"
"2010","5","2010-May","28","S",1,"1","23","4.348"
"2010","5","2010-May","28","S",2,"7","23","34.783"
"2010","5","2010-May","28","S",3,"11","23","82.609"
"2010","5","2010-May","28","S",4,"4","23","100.000"
"2010","5","2010-May","28","SE",1,"10","112","8.929"
"2010","5","2010-May","28","SE",2,"65","112","66.964"
"2010","5","2010-May","28","SE",3,"27","112","91.071"
"2010","5","2010-May","28","SE",4,"10","112","100.000"
"2010","5","2010-May","28","SW",1,"1","10","10.000"
"2010","5","2010-May","28","SW",2,"3","10","40.000"
"2010","5","2010-May","28","SW",3,"4","10","80.000"
"2010","5","2010-May","28","SW",4,"2","10","100.000"
"2010","5","2010-May","28","W",1,"1","5","20.000"
"2010","5","2010-May","28","W",2,"1","5","40.000"
"2010","5","2010-May","28","W",3,"2","5","80.000"
"2010","5","2010-May","28","W",5,"1","5","100.000"
"2010","5","2010-May","29","E",1,"18","40","45.000"
"2010","5","2010-May","29","E",2,"20","40","95.000"
"2010","5","2010-May","29","E",3,"2","40","100.000"
"2010","5","2010-May","29","N",1,"11","11","100.000"
"2010","5","2010-May","29","NE",1,"13","28","46.429"
"2010","5","2010-May","29","NE",2,"15","28","100.000"
"2010","5","2010-May","29","S",1,"1","22","4.545"
"2010","5","2010-May","29","S",2,"8","22","40.909"
"2010","5","2010-May","29","S",3,"10","22","86.364"
"2010","5","2010-May","29","S",4,"2","22","95.455"
"2010","5","2010-May","29","S",5,"1","22","100.000"
"2010","5","2010-May","29","SE",1,"1","45","2.222"
"2010","5","2010-May","29","SE",2,"26","45","60.000"
"2010","5","2010-May","29","SE",3,"10","45","82.222"
"2010","5","2010-May","29","SE",4,"7","45","97.778"
"2010","5","2010-May","29","SE",5,"1","45","100.000"
"2010","5","2010-May","29","SW",1,"28","78","35.897"
"2010","5","2010-May","29","SW",2,"23","78","65.385"
"2010","5","2010-May","29","SW",3,"26","78","98.718"
"2010","5","2010-May","29","SW",4,"1","78","100.000"
"2010","5","2010-May","29","W",1,"16","58","27.586"
"2010","5","2010-May","29","W",2,"8","58","41.379"
"2010","5","2010-May","29","W",3,"29","58","91.379"
"2010","5","2010-May","29","W",4,"5","58","100.000"
"2010","5","2010-May","30","E",1,"31","39","79.487"
"2010","5","2010-May","30","E",2,"8","39","100.000"
"2010","5","2010-May","30","N",1,"7","30","23.333"
"2010","5","2010-May","30","N",2,"23","30","100.000"
"2010","5","2010-May","30","NE",1,"28","40","70.000"
"2010","5","2010-May","30","NE",2,"12","40","100.000"
"2010","5","2010-May","30","NW",1,"5","17","29.412"
"2010","5","2010-May","30","NW",2,"8","17","76.471"
"2010","5","2010-May","30","NW",3,"3","17","94.118"
"2010","5","2010-May","30","NW",4,"1","17","100.000"
"2010","5","2010-May","30","S",1,"4","6","66.667"
"2010","5","2010-May","30","S",2,"2","6","100.000"
"2010","5","2010-May","30","SE",1,"8","11","72.727"
"2010","5","2010-May","30","SE",2,"3","11","100.000"
"2010","5","2010-May","30","SW",1,"9","54","16.667"
"2010","5","2010-May","30","SW",2,"16","54","46.296"
"2010","5","2010-May","30","SW",3,"18","54","79.630"
"2010","5","2010-May","30","SW",4,"10","54","98.148"
"2010","5","2010-May","30","SW",5,"1","54","100.000"
"2010","5","2010-May","30","W",1,"1","80","1.250"
"2010","5","2010-May","30","W",2,"19","80","25.000"
"2010","5","2010-May","30","W",3,"35","80","68.750"
"2010","5","2010-May","30","W",4,"23","80","97.500"
"2010","5","2010-May","30","W",5,"2","80","100.000"
"2010","5","2010-May","31","E",1,"15","15","100.000"
"2010","5","2010-May","31","N",1,"13","39","33.333"
"2010","5","2010-May","31","N",2,"14","39","69.231"
"2010","5","2010-May","31","N",3,"11","39","97.436"
"2010","5","2010-May","31","N",5,"1","39","100.000"
"2010","5","2010-May","31","NE",1,"33","39","84.615"
"2010","5","2010-May","31","NE",2,"5","39","97.436"
"2010","5","2010-May","31","NE",3,"1","39","100.000"
"2010","5","2010-May","31","NW",1,"7","45","15.556"
"2010","5","2010-May","31","NW",2,"14","45","46.667"
"2010","5","2010-May","31","NW",3,"19","45","88.889"
"2010","5","2010-May","31","NW",4,"5","45","100.000"
"2010","5","2010-May","31","S",1,"2","2","100.000"
"2010","5","2010-May","31","SE",1,"6","8","75.000"
"2010","5","2010-May","31","SE",2,"2","8","100.000"
"2010","5","2010-May","31","SW",1,"4","39","10.256"
"2010","5","2010-May","31","SW",2,"12","39","41.026"
"2010","5","2010-May","31","SW",3,"14","39","76.923"
"2010","5","2010-May","31","SW",4,"9","39","100.000"
"2010","5","2010-May","31","W",1,"3","97","3.093"
"2010","5","2010-May","31","W",2,"54","97","58.763"
"2010","5","2010-May","31","W",3,"22","97","81.443"
"2010","5","2010-May","31","W",4,"17","97","98.969"
"2010","5","2010-May","31","W",5,"1","97","100.000"
"2010","6","2010-June","1","E",1,"42","56","75.000"
"2010","6","2010-June","1","E",2,"14","56","100.000"
"2010","6","2010-June","1","N",1,"13","32","40.625"
"2010","6","2010-June","1","N",2,"18","32","96.875"
"2010","6","2010-June","1","N",3,"1","32","100.000"
"2010","6","2010-June","1","NE",1,"33","53","62.264"
"2010","6","2010-June","1","NE",2,"19","53","98.113"
"2010","6","2010-June","1","NE",3,"1","53","100.000"
"2010","6","2010-June","1","NW",1,"5","17","29.412"
"2010","6","2010-June","1","NW",2,"6","17","64.706"
"2010","6","2010-June","1","NW",3,"5","17","94.118"
"2010","6","2010-June","1","NW",4,"1","17","100.000"
"2010","6","2010-June","1","S",1,"8","15","53.333"
"2010","6","2010-June","1","S",2,"4","15","80.000"
"2010","6","2010-June","1","S",3,"3","15","100.000"
"2010","6","2010-June","1","SE",1,"19","28","67.857"
"2010","6","2010-June","1","SE",2,"9","28","100.000"
"2010","6","2010-June","1","SW",1,"15","58","25.862"
"2010","6","2010-June","1","SW",2,"15","58","51.724"
"2010","6","2010-June","1","SW",3,"26","58","96.552"
"2010","6","2010-June","1","SW",4,"2","58","100.000"
"2010","6","2010-June","1","W",1,"12","26","46.154"
"2010","6","2010-June","1","W",2,"9","26","80.769"
"2010","6","2010-June","1","W",3,"5","26","100.000"
"2010","6","2010-June","2","E",1,"29","47","61.702"
"2010","6","2010-June","2","E",2,"17","47","97.872"
"2010","6","2010-June","2","E",3,"1","47","100.000"
