years,months,year_month,days,cardinal_direction,speed_bin,count_freq,count_total,perc_freq,cumulative_perc_freq
2010,6,2010-June,29,S,2,12,606,1.98,5.775
2010,7,2010-July,1,SW,1,49,799,6.133,6.133
2010,7,2010-July,4,N,2,81,741,10.931,13.225
2010,7,2010-July,4,NE,2,134,741,18.084,29.96
2010,7,2010-July,5,N,3,16,658,2.432,13.982
2010,7,2010-July,5,S,2,3,658,0.456,0.456
2010,7,2010-July,13,SE,2,9,463,1.944,9.071
2010,7,2010-July,25,S,2,6,740,0.811,2.838
2010,7,2010-July,27,NE,3,6,562,1.068,14.057
2010,7,2010-July,31,N,1,38,557,6.822,6.822
2010,7,2010-July,31,SE,4,19,557,3.411,33.214
2010,8,2010-August,2,SW,1,10,751,1.332,1.332
2010,8,2010-August,2,W,3,40,751,5.326,10.119
2010,8,2010-August,5,S,3,2,766,0.261,2.48
2010,8,2010-August,6,S,2,61,727,8.391,8.804
2010,8,2010-August,7,E,1,15,379,3.958,3.958
2010,8,2010-August,11,S,1,24,617,3.89,3.89
2010,8,2010-August,13,SW,2,9,668,1.347,1.347
2010,8,2010-August,17,NW,2,40,654,6.116,12.232
2010,8,2010-August,20,SW,2,3,675,0.444,0.592
2010,8,2010-August,20,W,1,5,675,0.741,0.741
2010,8,2010-August,23,SE,4,1,782,0.128,13.171
2010,8,2010-August,23,W,5,1,782,0.128,5.243
2010,8,2010-August,26,SE,4,4,431,0.928,49.188
2010,8,2010-August,27,SW,1,3,750,0.4,0.4
2010,8,2010-August,29,W,5,1,719,0.139,12.379
2010,8,2010-August,31,E,1,43,619,6.947,6.947
2010,9,2010-September,1,SE,1,2,399,0.501,0.501
2010,9,2010-September,3,SE,3,6,650,0.923,10.616
2010,9,2010-September,5,S,2,20,636,3.145,4.088
2010,9,2010-September,9,W,1,63,777,8.108,8.108
2010,9,2010-September,14,SE,3,6,281,2.135,9.252
2010,9,2010-September,16,SE,2,31,460,6.739,11.739
2010,9,2010-September,17,N,3,7,754,0.928,7.294
2010,9,2010-September,18,SW,1,22,656,3.354,3.354
2010,9,2010-September,18,W,1,19,656,2.896,2.896
2010,9,2010-September,19,S,2,45,579,7.772,9.154
2010,9,2010-September,23,E,1,13,507,2.564,2.564
2010,9,2010-September,23,NE,1,27,507,5.325,5.325
2010,9,2010-September,24,W,3,3,679,0.442,3.24
2010,9,2010-September,27,SE,4,2,620,0.323,29.84
2010,9,2010-September,28,E,2,24,636,3.774,16.824
2010,9,2010-September,29,E,1,104,639,16.275,16.275
2010,9,2010-September,30,NE,1,36,605,5.95,5.95
2010,10,2010-October,1,W,1,29,557,5.206,5.206
2010,10,2010-October,2,NE,2,15,654,2.294,7.187
2010,10,2010-October,6,NE,2,55,592,9.291,25.676
2010,10,2010-October,7,E,3,45,578,7.785,21.106
2010,10,2010-October,9,NW,1,5,544,0.919,0.919
2010,10,2010-October,13,NE,1,103,451,22.838,22.838
2010,10,2010-October,15,NE,3,11,664,1.657,29.669
2010,10,2010-October,21,SE,4,21,558,3.763,55.377
2010,10,2010-October,29,NW,3,1,469,0.213,14.499
2010,11,2010-November,1,N,2,40,580,6.897,18.966
2010,11,2010-November,1,N,4,1,580,0.172,24.828
2010,11,2010-November,2,N,3,46,401,11.471,43.142
2010,11,2010-November,7,S,1,17,767,2.216,2.216
2010,11,2010-November,9,NE,1,52,408,12.745,12.745
2010,11,2010-November,9,S,1,31,408,7.598,7.598
2010,11,2010-November,20,SW,2,11,567,1.94,8.642
2010,11,2010-November,22,SE,1,42,509,8.251,8.251
2010,11,2010-November,22,SW,1,14,509,2.75,2.75
2010,11,2010-November,23,E,2,40,407,9.828,11.794
2010,11,2010-November,23,E,4,1,407,0.246,12.04
2010,11,2010-November,23,SE,1,16,407,3.931,3.931
2010,11,2010-November,28,SE,1,14,709,1.975,1.975
2010,12,2010-December,3,S,1,11,523,2.103,2.103
2010,12,2010-December,9,NE,5,19,610,3.115,59.835
2010,12,2010-December,11,SW,3,3,653,0.459,15.773
2010,12,2010-December,17,E,2,16,312,5.128,13.461
2010,12,2010-December,26,N,2,66,478,13.808,24.477
2010,12,2010-December,31,N,5,1,414,0.242,6.523
2010,12,2010-December,31,NE,3,93,414,22.464,32.126
2010,1,2010-January,19,E,7,1,661,0.151,37.972
2010,1,2010-January,20,N,3,2,651,0.307,9.062
2010,1,2010-January,20,SE,1,25,651,3.84,3.84
2010,1,2010-January,21,E,2,20,786,2.545,19.466
2010,1,2010-January,22,E,5,18,647,2.782,21.174
2010,1,2010-January,25,SW,2,4,729,0.549,12.895
2010,3,2010-March,26,E,1,19,661,2.874,2.874
2010,3,2010-March,27,SW,1,48,694,6.916,6.916
2010,3,2010-March,30,NE,4,22,732,3.005,16.667
2010,4,2010-April,3,N,2,25,578,4.325,10.034
2010,4,2010-April,4,S,4,20,660,3.03,12.121
2010,4,2010-April,7,NW,2,32,673,4.755,5.647
2010,4,2010-April,12,SE,5,74,693,10.678,39.682
2010,4,2010-April,15,SE,3,42,767,5.476,26.988
2010,4,2010-April,18,SE,2,31,649,4.777,11.094
2010,4,2010-April,19,NW,3,4,652,0.613,4.907
2010,4,2010-April,21,S,4,27,593,4.553,13.322
2010,4,2010-April,26,NE,2,63,712,8.848,19.101
2010,4,2010-April,27,E,2,38,712,5.337,10.393
2010,4,2010-April,30,NW,1,47,674,6.973,6.973
2010,5,2010-May,1,N,4,1,775,0.129,39.226
2010,5,2010-May,2,S,2,12,778,1.542,2.056
2010,5,2010-May,6,W,2,19,511,3.718,3.718
2010,5,2010-May,8,SW,1,8,650,1.231,1.231
2010,5,2010-May,9,NW,1,10,654,1.529,1.529
2010,5,2010-May,9,SE,4,25,654,3.823,28.593
2010,5,2010-May,11,E,3,42,739,5.683,39.242
2010,5,2010-May,11,W,1,3,739,0.406,0.406
2010,5,2010-May,12,E,3,75,658,11.398,26.14
2010,5,2010-May,14,E,2,22,640,3.438,10.157
2010,5,2010-May,15,E,2,38,646,5.882,16.099
2010,5,2010-May,17,E,3,24,677,3.545,20.679
2010,5,2010-May,17,SE,4,64,677,9.453,46.824
2010,5,2010-May,18,NW,1,4,706,0.567,0.567
2010,5,2010-May,20,S,1,58,737,7.87,7.87
2010,5,2010-May,23,SE,1,25,732,3.415,3.415
2010,5,2010-May,23,SE,2,49,732,6.694,10.109
2010,5,2010-May,27,NW,1,6,809,0.742,0.742
2010,5,2010-May,29,N,1,38,700,5.429,5.429
2010,5,2010-May,31,NW,3,30,698,4.298,11.031
2010,6,2010-June,1,NW,1,13,717,1.813,1.813
2010,6,2010-June,1,W,3,11,717,1.534,7.671
2010,6,2010-June,2,NE,2,58,784,7.398,30.357
2010,6,2010-June,2,SE,2,6,784,0.765,4.081
2010,6,2010-June,2,W,1,13,784,1.658,1.658
2010,6,2010-June,3,SE,1,17,689,2.467,2.467
2010,6,2010-June,9,E,1,49,787,6.226,6.226
2010,6,2010-June,9,SE,2,83,787,10.546,14.231
2010,6,2010-June,9,SW,3,1,787,0.127,2.796
2010,6,2010-June,11,E,1,45,679,6.627,6.627
2010,6,2010-June,11,NW,1,17,679,2.504,2.504
2010,6,2010-June,13,NE,3,20,692,2.89,33.526
2010,6,2010-June,15,NE,1,79,481,16.424,16.424
2010,6,2010-June,15,NW,1,18,481,3.742,3.742
2010,6,2010-June,21,E,2,20,638,3.135,10.345
2010,6,2010-June,21,N,1,49,638,7.68,7.68
2010,6,2010-June,21,S,5,11,638,1.724,13.323
2010,6,2010-June,25,SE,2,13,721,1.803,8.183
2010,6,2010-June,25,SW,4,6,721,0.832,17.753
2010,6,2010-June,26,SE,2,48,713,6.732,19.495
2010,6,2010-June,29,N,1,25,606,4.125,4.125
2010,6,2010-June,30,NW,1,12,673,1.783,1.783
2010,6,2010-June,30,SW,1,40,673,5.944,5.944
2010,7,2010-July,2,W,2,55,738,7.453,10.57
2010,7,2010-July,3,W,3,19,639,2.973,7.981
2010,7,2010-July,5,NE,1,76,658,11.55,11.55
2010,7,2010-July,6,W,1,54,737,7.327,7.327
2010,7,2010-July,6,W,3,57,737,7.734,19.946
2010,7,2010-July,8,N,2,67,674,9.941,12.908
2010,7,2010-July,15,SE,6,1,452,0.221,31.194
2010,7,2010-July,19,N,1,4,418,0.957,0.957
2010,7,2010-July,19,NE,1,4,418,0.957,0.957
2010,7,2010-July,19,S,3,16,418,3.828,6.46
2010,7,2010-July,22,NW,1,11,400,2.75,2.75
2010,7,2010-July,22,W,1,26,400,6.5,6.5
2010,7,2010-July,29,NE,3,3,663,0.452,9.05
2010,7,2010-July,29,SE,2,32,663,4.827,14.178
2010,7,2010-July,29,SW,2,6,663,0.905,5.581
2010,7,2010-July,30,SW,1,16,682,2.346,2.346
2010,8,2010-August,3,SW,3,28,684,4.094,7.31
2010,8,2010-August,5,SW,2,33,766,4.308,6.266
2010,8,2010-August,9,SE,1,2,434,0.461,0.461
2010,8,2010-August,11,NE,2,45,617,7.293,16.855
2010,8,2010-August,13,SW,4,4,668,0.599,5.239
2010,8,2010-August,14,S,1,7,427,1.639,1.639
2010,8,2010-August,20,NW,2,73,675,10.815,14.519
2010,8,2010-August,20,SE,2,16,675,2.37,4.444
2010,8,2010-August,25,N,4,19,209,9.091,51.196
2010,8,2010-August,25,W,1,2,209,0.957,0.957
2010,9,2010-September,2,NW,3,3,810,0.37,2.592
2010,9,2010-September,5,NE,1,161,636,25.314,25.314
2010,9,2010-September,8,NW,1,4,819,0.488,0.488
2010,9,2010-September,13,W,3,9,549,1.639,8.196
2010,9,2010-September,15,S,1,9,526,1.711,1.711
2010,9,2010-September,15,W,1,28,526,5.323,5.323
2010,9,2010-September,16,NE,4,15,460,3.261,14.348
2010,9,2010-September,16,SW,1,63,460,13.696,13.696
2010,9,2010-September,17,W,2,42,754,5.57,10.212
2010,9,2010-September,20,S,2,13,734,1.771,3.406
2010,9,2010-September,22,NW,1,36,559,6.44,6.44
2010,9,2010-September,25,N,2,13,757,1.717,12.549
2010,9,2010-September,25,SE,3,8,757,1.057,12.153
2010,9,2010-September,25,SW,1,61,757,8.058,8.058
2010,9,2010-September,26,W,2,12,578,2.076,2.941
2010,9,2010-September,30,E,1,30,605,4.959,4.959
2010,9,2010-September,30,N,2,82,605,13.554,29.422
2010,10,2010-October,4,S,1,36,600,6.0,6.0
2010,10,2010-October,4,SW,1,63,600,10.5,10.5
2010,10,2010-October,7,NE,1,61,578,10.554,10.554
2010,10,2010-October,10,W,3,1,431,0.232,4.176
2010,10,2010-October,12,NE,2,28,559,5.009,16.995
2010,10,2010-October,13,NW,1,39,451,8.647,8.647
2010,10,2010-October,16,NE,1,10,395,2.532,2.532
2010,10,2010-October,18,SW,5,28,247,11.336,26.315
2010,10,2010-October,18,W,4,4,247,1.619,26.719
2010,10,2010-October,23,N,2,4,336,1.19,3.571
2010,10,2010-October,23,NW,3,4,336,1.19,12.5
2010,10,2010-October,24,S,1,34,759,4.48,4.48
2010,10,2010-October,26,N,2,46,392,11.735,15.562
2010,10,2010-October,29,N,3,60,469,12.793,50.106
2010,11,2010-November,6,E,1,85,550,15.455,15.455
2010,11,2010-November,12,SW,1,20,454,4.405,4.405
2010,11,2010-November,14,E,3,7,647,1.082,16.383
2010,11,2010-November,20,SE,2,82,567,14.462,23.633
2010,11,2010-November,23,NW,4,4,407,0.983,6.389
2010,11,2010-November,26,S,2,2,457,0.438,7.003
2010,11,2010-November,28,NW,1,89,709,12.553,12.553
2010,11,2010-November,29,NE,1,13,405,3.21,3.21
2010,12,2010-December,1,NE,2,84,621,13.527,25.282
2010,12,2010-December,2,N,2,107,642,16.667,25.234
2010,12,2010-December,4,E,4,22,523,4.207,32.314
2010,12,2010-December,4,NE,2,24,523,4.589,6.883
2010,12,2010-December,9,N,5,7,610,1.148,18.689
2010,12,2010-December,14,N,2,23,367,6.267,8.992
2010,12,2010-December,16,NW,1,24,456,5.263,5.263
2010,12,2010-December,17,N,2,28,312,8.974,11.859
2010,12,2010-December,19,S,1,26,343,7.58,7.58
2010,12,2010-December,20,NW,2,3,350,0.857,9.714
2010,12,2010-December,25,S,1,31,428,7.243,7.243
2010,12,2010-December,30,SE,1,9,112,8.036,8.036
2010,1,2010-January,16,N,1,3,340,0.882,0.882
2010,1,2010-January,16,N,5,32,340,9.412,69.705
2010,1,2010-January,21,NE,3,18,786,2.29,11.196
2010,1,2010-January,21,SE,2,79,786,10.051,21.12
2010,1,2010-January,23,S,1,57,708,8.051,8.051
2010,1,2010-January,24,NW,2,4,619,0.646,10.501
2010,1,2010-January,24,SE,3,24,619,3.877,22.132
2010,3,2010-March,25,W,3,5,719,0.695,8.623
2010,3,2010-March,28,SW,2,37,615,6.016,9.756
2010,3,2010-March,30,NE,1,42,732,5.738,5.738
2010,3,2010-March,31,E,2,44,717,6.137,10.042
2010,4,2010-April,2,SE,4,12,693,1.732,12.267
2010,4,2010-April,2,W,2,10,693,1.443,3.896
2010,4,2010-April,8,W,3,1,662,0.151,3.928
2010,4,2010-April,18,E,5,26,649,4.006,44.991
2010,4,2010-April,18,SE,1,41,649,6.317,6.317
2010,4,2010-April,19,E,2,29,652,4.448,17.485
2010,5,2010-May,2,NE,1,99,778,12.725,12.725
2010,5,2010-May,6,N,1,11,511,2.153,2.153
2010,5,2010-May,6,S,3,9,511,1.761,5.284
2010,5,2010-May,6,SE,4,18,511,3.523,20.744
2010,5,2010-May,7,N,2,11,646,1.703,2.632
2010,5,2010-May,8,NE,1,56,650,8.615,8.615
2010,5,2010-May,8,S,4,48,650,7.385,17.077
2010,5,2010-May,10,S,1,33,719,4.59,4.59
2010,5,2010-May,13,NW,2,4,762,0.525,0.525
2010,5,2010-May,14,NE,1,54,640,8.438,8.438
2010,5,2010-May,16,N,3,3,622,0.482,11.896
2010,5,2010-May,16,NW,4,2,622,0.322,6.592
2010,5,2010-May,19,SE,4,5,753,0.664,31.208
2010,5,2010-May,21,SE,3,32,674,4.748,13.353
2010,5,2010-May,30,NW,2,23,675,3.407,4.592
2010,5,2010-May,31,NE,3,1,698,0.143,17.049
2010,6,2010-June,7,SW,1,8,734,1.09,1.09
2010,6,2010-June,9,S,5,4,787,0.508,2.541
2010,6,2010-June,10,S,1,7,679,1.031,1.031
2010,6,2010-June,10,SE,3,1,679,0.147,13.696
2010,6,2010-June,15,E,1,29,481,6.029,6.029
2010,6,2010-June,17,N,5,8,633,1.264,7.742
2010,6,2010-June,17,SE,3,6,633,0.948,19.273
2010,6,2010-June,18,N,3,13,611,2.128,5.074
2010,6,2010-June,21,N,2,11,638,1.724,9.404
2010,6,2010-June,27,SE,1,41,722,5.679,5.679
2010,6,2010-June,28,NW,2,28,656,4.268,6.707
2010,7,2010-July,2,SE,1,20,738,2.71,2.71
2010,7,2010-July,2,SE,3,13,738,1.762,9.757
2010,7,2010-July,3,W,2,26,639,4.069,5.008
2010,7,2010-July,8,SW,1,11,674,1.632,1.632
2010,7,2010-July,10,SW,1,21,767,2.738,2.738
2010,7,2010-July,13,E,1,23,463,4.968,4.968
2010,7,2010-July,15,E,2,62,452,13.717,17.478
2010,7,2010-July,18,N,4,10,440,2.273,15.456
2010,7,2010-July,19,E,5,2,418,0.478,1.435
2010,7,2010-July,20,W,3,51,766,6.658,15.666
2010,7,2010-July,22,SE,1,8,400,2.0,2.0
2010,7,2010-July,23,NE,1,77,491,15.682,15.682
2010,7,2010-July,23,NW,5,2,491,0.407,25.051
2010,7,2010-July,24,E,2,80,467,17.131,34.69
2010,7,2010-July,24,SE,3,5,467,1.071,14.776
2010,7,2010-July,28,NE,1,122,738,16.531,16.531
2010,7,2010-July,30,E,1,83,682,12.17,12.17
2010,8,2010-August,1,E,3,2,619,0.323,16.478
2010,8,2010-August,1,NW,3,2,619,0.323,4.523
2010,8,2010-August,3,N,1,27,684,3.947,3.947
2010,8,2010-August,15,S,4,13,584,2.226,11.643
2010,8,2010-August,16,E,1,24,537,4.469,4.469
2010,8,2010-August,17,SW,1,26,654,3.976,3.976
2010,8,2010-August,17,W,1,42,654,6.422,6.422
2010,8,2010-August,19,N,2,51,505,10.099,17.426
2010,8,2010-August,20,NE,3,2,675,0.296,21.185
2010,8,2010-August,20,SW,1,1,675,0.148,0.148
2010,8,2010-August,21,SW,3,50,464,10.776,44.827
2010,8,2010-August,22,N,2,2,860,0.233,0.582
2010,8,2010-August,22,SW,1,14,860,1.628,1.628
2010,8,2010-August,30,NW,1,1,713,0.14,0.14
2010,8,2010-August,30,SE,1,14,713,1.964,1.964
2010,9,2010-September,1,SW,3,70,399,17.544,20.05
2010,9,2010-September,3,N,1,14,650,2.154,2.154
2010,9,2010-September,8,N,1,4,819,0.488,0.488
2010,9,2010-September,9,SW,1,29,777,3.732,3.732
2010,9,2010-September,10,S,1,28,757,3.699,3.699
2010,9,2010-September,11,N,1,63,671,9.389,9.389
2010,9,2010-September,15,W,2,20,526,3.802,9.125
2010,9,2010-September,17,SE,2,6,754,0.796,1.327
2010,9,2010-September,18,E,1,61,656,9.299,9.299
2010,9,2010-September,18,NE,1,11,656,1.677,1.677
2010,9,2010-September,19,E,1,12,579,2.073,2.073
2010,9,2010-September,19,NW,2,22,579,3.8,6.045
2010,9,2010-September,22,N,3,7,559,1.252,16.279
2010,9,2010-September,23,N,3,4,507,0.789,12.228
2010,9,2010-September,23,SE,2,7,507,1.381,5.523
2010,10,2010-October,2,SE,4,53,654,8.104,60.856
2010,10,2010-October,3,NE,1,70,617,11.345,11.345
2010,10,2010-October,4,SE,2,53,600,8.833,16.0
2010,10,2010-October,9,N,5,1,544,0.184,20.037
2010,10,2010-October,11,NE,2,105,567,18.519,31.747
2010,10,2010-October,13,E,2,7,451,1.552,11.752
2010,10,2010-October,17,E,1,6,261,2.299,2.299
2010,10,2010-October,17,NE,6,1,261,0.383,9.196
2010,10,2010-October,17,SW,1,4,261,1.533,1.533
2010,10,2010-October,23,SE,1,9,336,2.679,2.679
2010,10,2010-October,24,NE,1,153,759,20.158,20.158
2010,10,2010-October,25,E,1,54,538,10.037,10.037
2010,10,2010-October,25,E,2,21,538,3.903,13.94
2010,10,2010-October,25,S,2,5,538,0.929,8.178
2010,10,2010-October,25,W,2,40,538,7.435,14.498
2010,10,2010-October,26,SW,2,11,392,2.806,4.337
2010,10,2010-October,27,W,1,2,328,0.61,0.61
2010,10,2010-October,29,SE,3,2,469,0.426,11.3
2010,10,2010-October,30,SE,2,42,583,7.204,14.065
2010,11,2010-November,2,NE,1,37,401,9.227,9.227
2010,11,2010-November,5,E,1,3,619,0.485,0.485
2010,11,2010-November,8,E,2,74,770,9.61,21.818
2010,11,2010-November,9,SW,1,11,408,2.696,2.696
2010,11,2010-November,10,S,3,12,402,2.985,18.408
2010,11,2010-November,10,SE,3,25,402,6.219,25.124
2010,11,2010-November,11,SW,2,6,173,3.468,7.514
2010,11,2010-November,13,E,3,37,579,6.39,28.324
2010,11,2010-November,16,SE,2,22,646,3.406,4.18
2010,11,2010-November,18,E,2,35,495,7.071,15.96
2010,11,2010-November,19,N,3,2,549,0.364,11.293
2010,11,2010-November,21,W,1,46,663,6.938,6.938
2010,11,2010-November,24,N,3,54,486,11.111,35.391
2010,11,2010-November,27,N,4,9,617,1.459,29.011
2010,11,2010-November,28,S,1,19,709,2.68,2.68
2010,12,2010-December,8,NE,3,102,599,17.028,21.034
2010,12,2010-December,9,E,1,41,610,6.721,6.721
2010,12,2010-December,11,NW,1,79,653,12.098,12.098
2010,12,2010-December,12,E,2,6,615,0.976,6.83
2010,12,2010-December,19,E,2,3,343,0.875,1.167
2010,12,2010-December,23,E,2,3,676,0.444,9.616
2010,12,2010-December,23,NE,1,65,676,9.615,9.615
2010,12,2010-December,23,NE,4,41,676,6.065,35.206
2010,12,2010-December,24,S,1,51,722,7.064,7.064
2010,1,2010-January,21,S,2,2,786,0.254,4.707
2010,1,2010-January,22,NE,4,16,647,2.473,17.002
2010,1,2010-January,23,NE,1,16,708,2.26,2.26
2010,1,2010-January,23,W,3,7,708,0.989,27.119
2010,3,2010-March,26,NE,3,37,661,5.598,31.771
2010,3,2010-March,27,NE,4,21,694,3.026,22.19
2010,3,2010-March,28,N,3,8,615,1.301,8.943
2010,3,2010-March,31,NE,2,48,717,6.695,11.995
2010,4,2010-April,3,NE,3,34,578,5.882,24.394
2010,4,2010-April,3,S,2,10,578,1.73,3.114
2010,4,2010-April,4,NW,3,4,660,0.606,1.97
2010,4,2010-April,4,S,1,11,660,1.667,1.667
2010,4,2010-April,4,W,1,9,660,1.364,1.364
2010,4,2010-April,7,NE,3,6,673,0.892,10.699
2010,4,2010-April,8,E,2,91,662,13.746,20.846
2010,4,2010-April,8,NE,3,3,662,0.453,8.761
2010,4,2010-April,9,N,1,24,734,3.27,3.27
2010,4,2010-April,12,NE,3,1,693,0.144,7.359
2010,4,2010-April,12,SE,1,23,693,3.319,3.319
2010,4,2010-April,13,NW,1,22,598,3.679,3.679
2010,4,2010-April,15,NE,2,28,767,3.651,10.561
2010,4,2010-April,17,E,1,18,644,2.795,2.795
2010,4,2010-April,17,SW,1,10,644,1.553,1.553
2010,4,2010-April,18,S,1,6,649,0.924,0.924
2010,4,2010-April,20,SW,2,9,602,1.495,6.146
2010,4,2010-April,22,S,7,4,679,0.589,14.433
2010,4,2010-April,23,NE,1,109,706,15.439,15.439
2010,4,2010-April,24,E,1,31,683,4.539,4.539
2010,4,2010-April,24,S,3,42,683,6.149,11.42
2010,4,2010-April,29,NE,2,13,600,2.167,7.834
2010,4,2010-April,30,N,2,48,674,7.122,19.733
2010,5,2010-May,3,NW,2,39,701,5.563,8.844
2010,5,2010-May,5,W,3,17,547,3.108,5.119
2010,5,2010-May,7,SE,2,159,646,24.613,29.876
2010,5,2010-May,11,E,1,151,739,20.433,20.433
2010,5,2010-May,14,NW,4,5,640,0.781,13.125
2010,5,2010-May,15,S,4,12,646,1.858,6.811
2010,5,2010-May,15,SE,2,47,646,7.276,12.384
2010,5,2010-May,15,SW,2,12,646,1.858,3.561
2010,5,2010-May,17,SW,3,2,677,0.295,3.988
2010,5,2010-May,21,S,4,51,674,7.567,25.965
2010,5,2010-May,27,E,3,1,809,0.124,36.712
2010,5,2010-May,27,N,1,15,809,1.854,1.854
2010,6,2010-June,1,NE,1,112,717,15.621,15.621
2010,6,2010-June,3,E,2,171,689,24.819,34.253
2010,6,2010-June,9,SE,1,29,787,3.685,3.685
2010,6,2010-June,12,NE,5,1,751,0.133,16.511
2010,6,2010-June,14,SE,3,20,599,3.339,13.189
2010,6,2010-June,14,SW,1,23,599,3.84,3.84
2010,6,2010-June,19,NE,3,5,678,0.737,23.746
2010,6,2010-June,19,SW,1,7,678,1.032,1.032
2010,6,2010-June,21,SE,2,37,638,5.799,8.464
2010,6,2010-June,22,SW,1,11,736,1.495,1.495
2010,6,2010-June,23,W,4,3,603,0.498,22.389
2010,6,2010-June,25,NW,1,6,721,0.832,0.832
2010,6,2010-June,25,SW,2,26,721,3.606,4.577
2010,6,2010-June,25,SW,3,89,721,12.344,16.921
2010,6,2010-June,26,NE,2,5,713,0.701,8.836
2010,7,2010-July,8,NE,2,101,674,14.985,30.119
2010,7,2010-July,9,SE,2,99,660,15.0,17.273
2010,7,2010-July,11,NE,2,37,663,5.581,11.463
2010,7,2010-July,13,NW,8,1,463,0.216,46.437
2010,7,2010-July,15,E,3,39,452,8.628,26.106
2010,7,2010-July,18,S,2,13,440,2.955,12.046
2010,7,2010-July,20,S,2,35,766,4.569,5.091
2010,7,2010-July,21,N,3,19,658,2.888,10.943
2010,7,2010-July,22,NE,2,40,400,10.0,27.5
2010,7,2010-July,23,S,2,2,491,0.407,1.833
2010,7,2010-July,27,E,2,16,562,2.847,7.651
2010,7,2010-July,27,SW,2,4,562,0.712,1.602
2010,7,2010-July,28,W,3,18,738,2.439,16.261
2010,7,2010-July,29,NE,1,44,663,6.637,6.637
2010,7,2010-July,30,W,2,58,682,8.504,13.489
2010,8,2010-August,1,E,1,54,619,8.724,8.724
2010,8,2010-August,2,NE,1,132,751,17.577,17.577
2010,8,2010-August,3,SW,2,20,684,2.924,3.216
2010,8,2010-August,7,SW,5,2,379,0.528,30.344
2010,8,2010-August,9,E,2,15,434,3.456,4.608
2010,8,2010-August,15,SE,2,10,584,1.712,3.596
2010,8,2010-August,20,SE,1,14,675,2.074,2.074
2010,8,2010-August,21,N,1,3,464,0.647,0.647
2010,8,2010-August,21,SE,1,6,464,1.293,1.293
2010,8,2010-August,23,S,2,33,782,4.22,4.476
2010,8,2010-August,25,N,5,1,209,0.478,51.674
2010,8,2010-August,25,NW,1,2,209,0.957,0.957
2010,8,2010-August,27,W,1,4,750,0.533,0.533
2010,8,2010-August,29,SW,1,2,719,0.278,0.278
2010,8,2010-August,31,NW,4,2,619,0.323,3.877
2010,9,2010-September,6,SE,3,70,557,12.567,17.414
2010,9,2010-September,10,E,3,10,757,1.321,21.4
2010,9,2010-September,12,N,1,57,597,9.548,9.548
2010,9,2010-September,16,E,3,3,460,0.652,8.695
2010,9,2010-September,21,S,2,1,672,0.149,1.935
2010,9,2010-September,26,NW,3,1,578,0.173,3.633
2010,9,2010-September,30,S,1,20,605,3.306,3.306
2010,10,2010-October,1,NE,1,52,557,9.336,9.336
2010,10,2010-October,2,N,2,18,654,2.752,4.281
2010,10,2010-October,4,NW,2,21,600,3.5,5.5
2010,10,2010-October,7,NW,1,14,578,2.422,2.422
2010,10,2010-October,8,E,1,30,414,7.246,7.246
2010,10,2010-October,8,S,3,8,414,1.932,9.903
2010,10,2010-October,12,SE,1,74,559,13.238,13.238
2010,10,2010-October,13,SW,1,15,451,3.326,3.326
2010,10,2010-October,15,NE,1,86,664,12.952,12.952
2010,10,2010-October,15,SE,1,66,664,9.94,9.94
2010,10,2010-October,16,E,2,11,395,2.785,8.101
2010,10,2010-October,16,SE,3,4,395,1.013,22.026
2010,10,2010-October,17,NE,3,1,261,0.383,8.813
2010,10,2010-October,19,S,2,21,232,9.052,11.207
2010,10,2010-October,21,E,2,1,558,0.179,0.179
2010,10,2010-October,22,SW,2,12,82,14.634,34.146
2010,10,2010-October,23,NW,1,16,336,4.762,4.762
2010,10,2010-October,30,NE,3,87,583,14.923,31.561
2010,10,2010-October,30,S,2,2,583,0.343,7.376
2010,11,2010-November,3,W,2,5,433,1.155,7.391
2010,11,2010-November,5,W,2,4,619,0.646,4.362
2010,11,2010-November,9,NE,2,33,408,8.088,20.833
2010,11,2010-November,12,E,2,15,454,3.304,7.269
2010,11,2010-November,21,NW,2,76,663,11.463,22.323
2010,11,2010-November,23,N,5,2,407,0.491,21.868
2010,11,2010-November,24,S,2,3,486,0.617,4.115
2010,11,2010-November,29,SE,2,1,405,0.247,0.247
2010,12,2010-December,1,S,2,15,621,2.415,6.28
2010,12,2010-December,5,NW,1,39,615,6.341,6.341
2010,12,2010-December,7,E,2,48,645,7.442,20.62
2010,12,2010-December,9,NE,3,91,610,14.918,45.245
2010,12,2010-December,15,E,1,29,671,4.322,4.322
2010,12,2010-December,22,NE,2,142,621,22.866,32.367
2010,12,2010-December,30,NW,2,2,112,1.786,1.786
2010,1,2010-January,16,NE,3,30,340,8.824,12.353
2010,1,2010-January,17,NE,2,50,602,8.306,9.137
2010,1,2010-January,21,W,3,7,786,0.891,6.107
2010,1,2010-January,24,SE,2,47,619,7.593,18.255
2010,3,2010-March,24,S,2,19,176,10.795,10.795
2010,3,2010-March,25,N,2,38,719,5.285,7.51
2010,3,2010-March,26,S,1,5,661,0.756,0.756
2010,3,2010-March,27,S,1,44,694,6.34,6.34
2010,4,2010-April,1,NW,2,4,635,0.63,7.402
2010,4,2010-April,4,SE,3,58,660,8.788,25.0
2010,4,2010-April,7,S,3,26,673,3.863,4.012
2010,4,2010-April,11,E,1,24,638,3.762,3.762
2010,4,2010-April,12,W,2,2,693,0.289,0.289
