years,months,year_month,days,cardinal_direction,speed_bin,count_freq,count_total,perc_freq,cumulative_perc_freq
2010,3,2010-March,26,SE,1,2,24,8.333,8.333
2010,3,2010-March,27,NW,1,2,24,8.333,8.333
2010,3,2010-March,29,NE,1,1,24,4.167,4.167
2010,3,2010-March,31,E,1,1,24,4.167,4.167
2010,3,2010-March,31,NE,3,1,24,4.167,8.334
2010,4,2010-April,1,S,3,1,24,4.167,12.5
2010,4,2010-April,1,SE,3,3,24,12.5,37.5
2010,4,2010-April,3,W,1,2,24,8.333,8.333
2010,4,2010-April,5,E,2,1,24,4.167,4.167
2010,4,2010-April,10,SW,3,1,24,4.167,4.167
2010,4,2010-April,16,SE,3,2,24,8.333,33.333
2010,4,2010-April,23,S,2,4,24,16.667,25.0
2010,4,2010-April,29,N,3,2,24,8.333,8.333
2010,5,2010-May,3,SW,1,1,24,4.167,4.167
2010,5,2010-May,5,W,2,1,22,4.545,4.545
2010,5,2010-May,10,W,2,1,24,4.167,4.167
2010,5,2010-May,11,SW,2,1,24,4.167,4.167
2010,5,2010-May,12,W,1,1,24,4.167,4.167
2010,5,2010-May,16,E,1,3,24,12.5,12.5
2010,5,2010-May,17,SE,3,6,24,25.0,33.333
2010,5,2010-May,22,E,1,4,24,16.667,16.667
2010,6,2010-June,5,SW,2,1,24,4.167,12.5
2010,6,2010-June,10,NE,2,5,24,20.833,29.166
2010,6,2010-June,11,SW,3,1,24,4.167,16.667
2010,6,2010-June,24,SW,3,3,24,12.5,29.167
2010,6,2010-June,25,NE,3,1,23,4.348,8.696
2010,7,2010-July,6,SW,1,3,24,12.5,12.5
2010,7,2010-July,8,NE,1,1,24,4.167,4.167
2010,7,2010-July,10,W,2,3,24,12.5,16.667
2010,7,2010-July,19,SE,5,4,18,22.222,66.667
2010,7,2010-July,30,E,1,3,24,12.5,12.5
2010,8,2010-August,16,SE,2,2,20,10.0,15.0
2010,8,2010-August,17,SE,1,3,24,12.5,12.5
2010,8,2010-August,20,NW,1,1,24,4.167,4.167
2010,8,2010-August,21,NE,1,1,18,5.556,5.556
2010,8,2010-August,24,W,2,2,23,8.696,8.696
2010,9,2010-September,2,W,4,1,24,4.167,33.333
2010,9,2010-September,3,W,2,2,24,8.333,8.333
2010,9,2010-September,4,SW,3,1,18,5.556,16.668
2010,9,2010-September,5,NE,1,2,21,9.524,9.524
2010,9,2010-September,8,SW,1,1,24,4.167,4.167
2010,9,2010-September,8,W,2,3,24,12.5,12.5
2010,9,2010-September,9,S,4,1,23,4.348,8.696
2010,9,2010-September,11,SE,2,3,24,12.5,20.833
2010,9,2010-September,13,W,2,1,21,4.762,9.524
2010,9,2010-September,14,NE,1,1,11,9.091,9.091
2010,9,2010-September,21,SW,3,1,24,4.167,12.501
2010,10,2010-October,2,SE,3,9,24,37.5,58.333
2010,10,2010-October,3,SW,1,2,24,8.333,8.333
2010,10,2010-October,5,W,1,1,24,4.167,4.167
2010,10,2010-October,6,W,1,1,24,4.167,4.167
2010,10,2010-October,16,NW,2,2,18,11.111,11.111
2010,10,2010-October,16,S,1,2,18,11.111,11.111
2010,10,2010-October,17,W,2,1,16,6.25,6.25
2010,11,2010-November,8,W,2,1,24,4.167,4.167
2010,11,2010-November,12,SW,2,2,19,10.526,10.526
2010,11,2010-November,23,SW,2,1,14,7.143,7.143
2010,11,2010-November,24,SE,1,1,17,5.882,5.882
2010,12,2010-December,8,E,2,1,24,4.167,4.167
2010,12,2010-December,8,NW,1,1,24,4.167,4.167
2010,12,2010-December,19,NE,1,1,17,5.882,5.882
2010,12,2010-December,20,NE,3,1,16,6.25,18.75
2010,1,2010-January,21,S,1,4,24,16.667,16.667
2010,1,2010-January,21,SE,1,2,24,8.333,8.333
2010,3,2010-March,25,SW,1,1,24,4.167,4.167
2010,4,2010-April,3,NE,2,2,24,8.333,16.666
2010,4,2010-April,3,S,2,2,24,8.333,8.333
2010,4,2010-April,3,SW,1,1,24,4.167,4.167
2010,4,2010-April,4,S,3,1,24,4.167,4.167
2010,4,2010-April,9,SE,4,1,24,4.167,20.834
2010,4,2010-April,10,SW,4,1,24,4.167,8.334
2010,4,2010-April,15,E,1,4,24,16.667,16.667
2010,4,2010-April,20,SE,5,2,24,8.333,33.333
2010,5,2010-May,10,E,2,1,24,4.167,12.5
2010,5,2010-May,14,SW,4,1,24,4.167,8.334
2010,5,2010-May,17,S,4,3,24,12.5,25.0
2010,5,2010-May,28,SE,2,6,24,25.0,29.167
2010,5,2010-May,30,NE,1,1,24,4.167,4.167
2010,6,2010-June,3,SE,2,2,24,8.333,12.5
2010,6,2010-June,9,E,2,5,24,20.833,25.0
2010,6,2010-June,12,S,1,1,24,4.167,4.167
2010,6,2010-June,13,SE,1,2,24,8.333,8.333
2010,6,2010-June,24,W,2,1,24,4.167,8.334
2010,6,2010-June,25,S,1,2,23,8.696,8.696
2010,6,2010-June,30,SE,1,2,24,8.333,8.333
2010,7,2010-July,5,S,1,1,24,4.167,4.167
2010,7,2010-July,7,SW,2,1,24,4.167,4.167
2010,7,2010-July,12,S,2,2,13,15.385,15.385
2010,7,2010-July,12,SW,2,1,13,7.692,7.692
2010,7,2010-July,13,S,3,1,18,5.556,11.112
2010,7,2010-July,17,E,1,5,24,20.833,20.833
2010,7,2010-July,20,SE,2,2,24,8.333,8.333
2010,7,2010-July,27,SE,3,3,23,13.043,43.477
2010,7,2010-July,27,W,2,1,23,4.348,13.044
2010,8,2010-August,3,E,1,1,24,4.167,4.167
2010,8,2010-August,5,SW,2,2,24,8.333,12.5
2010,8,2010-August,6,E,2,1,24,4.167,8.334
2010,8,2010-August,6,SE,1,3,24,12.5,12.5
2010,8,2010-August,16,S,2,2,20,10.0,15.0
2010,8,2010-August,20,NW,3,3,24,12.5,20.834
2010,8,2010-August,23,SW,2,1,24,4.167,4.167
2010,8,2010-August,26,SW,3,1,17,5.882,5.882
2010,8,2010-August,29,SE,2,2,24,8.333,12.5
2010,8,2010-August,29,W,4,1,24,4.167,8.334
2010,9,2010-September,2,SE,2,2,24,8.333,8.333
2010,9,2010-September,3,W,3,2,24,8.333,16.666
2010,9,2010-September,9,SE,3,2,23,8.696,21.74
2010,9,2010-September,19,NE,1,1,18,5.556,5.556
2010,9,2010-September,20,E,1,2,24,8.333,8.333
2010,9,2010-September,22,SE,3,1,22,4.545,36.363
2010,9,2010-September,25,E,1,8,24,33.333,33.333
2010,9,2010-September,25,NE,2,2,24,8.333,16.666
2010,9,2010-September,26,E,1,8,21,38.095,38.095
2010,9,2010-September,30,SW,1,2,24,8.333,8.333
2010,10,2010-October,3,NE,1,2,24,8.333,8.333
2010,10,2010-October,4,NW,2,1,24,4.167,8.334
2010,10,2010-October,20,S,3,1,13,7.692,23.076
2010,10,2010-October,21,SW,2,1,22,4.545,9.09
2010,11,2010-November,4,S,2,3,24,12.5,16.667
2010,11,2010-November,13,SE,3,2,17,11.765,23.53
2010,12,2010-December,1,NE,3,4,24,16.667,29.167
2010,12,2010-December,4,SW,1,3,24,12.5,12.5
2010,12,2010-December,5,E,2,2,24,8.333,25.0
2010,12,2010-December,8,SE,2,1,24,4.167,16.667
2010,12,2010-December,10,SW,2,1,24,4.167,12.5
2010,12,2010-December,12,N,3,1,24,4.167,4.167
2010,12,2010-December,13,S,1,3,24,12.5,12.5
2010,12,2010-December,28,W,1,1,23,4.348,4.348
2010,1,2010-January,18,SE,3,1,24,4.167,16.667
2010,1,2010-January,23,SE,2,1,24,4.167,20.834
2010,1,2010-January,24,E,2,4,24,16.667,41.667
2010,1,2010-January,25,SE,3,1,24,4.167,4.167
2010,3,2010-March,30,S,2,2,24,8.333,8.333
2010,4,2010-April,1,SE,5,2,24,8.333,54.166
2010,4,2010-April,3,E,2,2,24,8.333,12.5
2010,4,2010-April,4,E,2,3,24,12.5,20.833
2010,4,2010-April,16,NE,1,2,24,8.333,8.333
2010,4,2010-April,24,S,3,2,24,8.333,12.5
2010,4,2010-April,26,NE,4,1,24,4.167,20.833
2010,4,2010-April,27,SW,3,1,24,4.167,25.001
2010,4,2010-April,29,NW,3,1,24,4.167,4.167
2010,5,2010-May,8,SE,3,5,24,20.833,45.833
2010,5,2010-May,13,SE,1,1,24,4.167,4.167
2010,5,2010-May,15,SW,1,1,24,4.167,4.167
2010,5,2010-May,16,S,1,1,24,4.167,4.167
2010,5,2010-May,18,SE,2,5,24,20.833,25.0
2010,5,2010-May,19,SE,3,1,24,4.167,33.334
2010,5,2010-May,21,S,2,3,24,12.5,12.5
2010,5,2010-May,21,S,4,2,24,8.333,37.5
2010,5,2010-May,23,SE,1,1,24,4.167,4.167
2010,5,2010-May,24,SW,2,6,24,25.0,25.0
2010,5,2010-May,29,SE,1,1,24,4.167,4.167
2010,6,2010-June,3,NE,1,2,24,8.333,8.333
2010,6,2010-June,9,SW,2,1,24,4.167,4.167
2010,6,2010-June,11,E,1,1,24,4.167,4.167
2010,6,2010-June,11,SW,1,2,24,8.333,8.333
2010,6,2010-June,13,E,2,5,24,20.833,41.666
2010,6,2010-June,14,E,3,2,24,8.333,29.167
2010,6,2010-June,15,S,4,2,21,9.524,23.81
2010,6,2010-June,21,SE,4,3,24,12.5,33.333
2010,6,2010-June,25,S,3,1,23,4.348,17.392
2010,6,2010-June,29,SE,2,2,24,8.333,8.333
2010,7,2010-July,3,W,1,1,24,4.167,4.167
2010,7,2010-July,4,W,1,1,24,4.167,4.167
2010,7,2010-July,16,S,1,3,20,15.0,15.0
2010,7,2010-July,16,W,2,1,20,5.0,5.0
2010,7,2010-July,20,W,3,2,24,8.333,20.833
2010,7,2010-July,24,W,2,1,18,5.556,5.556
2010,7,2010-July,29,W,1,1,24,4.167,4.167
2010,7,2010-July,30,S,2,1,24,4.167,12.5
2010,8,2010-August,2,E,2,2,24,8.333,12.5
2010,8,2010-August,3,NW,1,1,24,4.167,4.167
2010,8,2010-August,4,SE,2,3,21,14.286,19.048
2010,8,2010-August,8,S,2,3,17,17.647,17.647
2010,8,2010-August,9,NE,2,1,16,6.25,25.0
2010,8,2010-August,10,NE,2,3,24,12.5,16.667
2010,8,2010-August,15,SE,2,2,24,8.333,12.5
2010,8,2010-August,16,SW,1,1,20,5.0,5.0
2010,8,2010-August,20,NE,2,4,24,16.667,16.667
2010,8,2010-August,21,SW,3,3,18,16.667,55.556
2010,8,2010-August,23,NE,1,2,24,8.333,8.333
2010,8,2010-August,23,SE,3,1,24,4.167,16.667
2010,8,2010-August,25,SW,3,1,10,10.0,20.0
2010,8,2010-August,31,S,1,1,23,4.348,4.348
2010,9,2010-September,10,NE,3,1,24,4.167,25.001
2010,9,2010-September,12,SE,3,2,22,9.091,22.727
2010,9,2010-September,16,S,2,2,17,11.765,23.53
2010,10,2010-October,1,E,2,2,24,8.333,20.833
2010,10,2010-October,11,W,3,1,21,4.762,14.286
2010,10,2010-October,20,SE,3,3,13,23.077,23.077
2010,10,2010-October,23,NW,1,1,17,5.882,5.882
2010,11,2010-November,5,NE,1,1,24,4.167,4.167
2010,11,2010-November,11,W,1,1,8,12.5,12.5
2010,11,2010-November,18,S,1,3,23,13.043,13.043
2010,11,2010-November,26,NE,4,2,18,11.111,33.333
2010,11,2010-November,26,SE,1,2,18,11.111,11.111
2010,11,2010-November,28,S,1,2,24,8.333,8.333
2010,11,2010-November,30,W,2,1,24,4.167,8.334
2010,12,2010-December,5,NE,1,3,24,12.5,12.5
2010,12,2010-December,10,E,1,2,24,8.333,8.333
2010,12,2010-December,11,S,1,1,24,4.167,4.167
2010,12,2010-December,12,E,1,2,24,8.333,8.333
2010,12,2010-December,20,S,1,1,16,6.25,6.25
2010,12,2010-December,20,SE,1,1,16,6.25,6.25
2010,12,2010-December,20,SE,2,3,16,18.75,25.0
2010,12,2010-December,26,W,1,2,24,8.333,8.333
2010,12,2010-December,29,S,2,1,13,7.692,7.692
2010,12,2010-December,30,NE,2,2,7,28.571,28.571
2010,12,2010-December,31,NE,4,1,16,6.25,37.5
2010,12,2010-December,31,SW,1,2,16,12.5,12.5
2010,12,2010-December,31,W,1,1,16,6.25,6.25
2010,3,2010-March,26,N,5,1,24,4.167,4.167
2010,3,2010-March,26,NE,3,1,24,4.167,25.001
2010,4,2010-April,5,S,2,1,24,4.167,4.167
2010,4,2010-April,10,SE,3,1,24,4.167,33.333
2010,4,2010-April,15,SE,4,2,24,8.333,29.167
2010,4,2010-April,16,SE,1,2,24,8.333,8.333
2010,4,2010-April,18,E,2,3,24,12.5,33.333
2010,4,2010-April,18,NE,4,1,24,4.167,25.0
2010,4,2010-April,22,SE,3,2,24,8.333,33.333
2010,4,2010-April,24,S,4,2,24,8.333,20.833
2010,4,2010-April,27,S,1,2,24,8.333,8.333
2010,4,2010-April,30,SE,2,2,24,8.333,20.833
2010,5,2010-May,2,SW,2,4,24,16.667,16.667
2010,5,2010-May,5,S,3,1,22,4.545,4.545
2010,5,2010-May,7,S,1,1,24,4.167,4.167
2010,5,2010-May,8,S,1,3,24,12.5,12.5
2010,5,2010-May,15,NE,1,2,24,8.333,8.333
2010,5,2010-May,26,SE,2,3,24,12.5,25.0
2010,5,2010-May,30,E,2,1,24,4.167,25.0
2010,5,2010-May,31,S,1,2,24,8.333,8.333
2010,6,2010-June,3,SW,3,1,24,4.167,16.667
2010,6,2010-June,6,SW,2,3,24,12.5,20.833
2010,6,2010-June,7,S,1,1,24,4.167,4.167
2010,6,2010-June,8,NE,1,5,24,20.833,20.833
2010,6,2010-June,8,W,2,1,24,4.167,4.167
2010,6,2010-June,10,W,2,1,24,4.167,8.334
2010,6,2010-June,14,NE,1,2,24,8.333,8.333
2010,6,2010-June,22,SW,1,1,24,4.167,4.167
2010,7,2010-July,6,W,2,3,24,12.5,12.5
2010,7,2010-July,7,NE,2,1,24,4.167,4.167
2010,7,2010-July,8,S,1,2,24,8.333,8.333
2010,7,2010-July,10,NE,1,4,24,16.667,16.667
2010,7,2010-July,14,E,7,1,24,4.167,8.334
2010,8,2010-August,2,NW,2,3,24,12.5,16.667
2010,8,2010-August,2,SE,1,1,24,4.167,4.167
2010,8,2010-August,4,W,3,1,21,4.762,14.286
2010,8,2010-August,10,SW,2,4,24,16.667,20.834
2010,8,2010-August,12,NW,3,1,16,6.25,25.0
2010,8,2010-August,13,SW,3,1,22,4.545,4.545
2010,8,2010-August,16,NW,1,1,20,5.0,5.0
2010,8,2010-August,21,S,1,1,18,5.556,5.556
2010,9,2010-September,11,SW,2,2,24,8.333,25.0
2010,9,2010-September,12,SE,2,3,22,13.636,13.636
2010,9,2010-September,13,SE,2,2,21,9.524,14.286
2010,9,2010-September,15,SW,2,2,18,11.111,16.667
2010,9,2010-September,22,NE,1,1,22,4.545,4.545
2010,9,2010-September,22,SE,2,3,22,13.636,31.818
2010,9,2010-September,24,SW,3,1,21,4.762,4.762
2010,10,2010-October,2,E,1,1,24,4.167,4.167
2010,10,2010-October,2,S,2,1,24,4.167,4.167
2010,10,2010-October,5,NE,2,5,24,20.833,33.333
2010,10,2010-October,6,NE,2,3,24,12.5,37.5
2010,10,2010-October,23,W,3,3,17,17.647,23.529
2010,10,2010-October,25,S,1,1,21,4.762,4.762
2010,11,2010-November,2,E,2,1,19,5.263,10.526
2010,11,2010-November,4,NE,2,1,24,4.167,29.167
2010,11,2010-November,4,SE,1,1,24,4.167,4.167
2010,11,2010-November,20,SW,2,1,22,4.545,13.636
2010,11,2010-November,24,NE,2,3,17,17.647,23.529
2010,11,2010-November,24,NE,3,2,17,11.765,35.294
2010,11,2010-November,26,E,1,1,18,5.556,5.556
2010,11,2010-November,27,N,3,1,24,4.167,8.334
2010,11,2010-November,28,SW,1,2,24,8.333,8.333
2010,12,2010-December,11,W,1,2,24,8.333,8.333
2010,12,2010-December,15,SE,2,4,23,17.391,26.087
2010,12,2010-December,21,NE,2,1,23,4.348,13.044
2010,12,2010-December,26,N,2,1,24,4.167,4.167
2010,12,2010-December,28,W,2,3,23,13.043,17.391
2010,1,2010-January,16,N,4,1,14,7.143,7.143
2010,1,2010-January,16,NE,4,1,14,7.143,35.715
2010,1,2010-January,25,NE,3,2,24,8.333,8.333
2010,1,2010-January,26,NE,5,5,17,29.412,47.059
2010,3,2010-March,27,SE,1,1,24,4.167,4.167
2010,3,2010-March,29,S,1,3,24,12.5,12.5
2010,3,2010-March,30,E,3,2,24,8.333,8.333
2010,4,2010-April,5,SE,2,3,24,12.5,20.833
2010,4,2010-April,12,E,2,2,24,8.333,20.833
2010,4,2010-April,15,NW,1,1,24,4.167,4.167
2010,4,2010-April,16,W,1,1,24,4.167,4.167
2010,4,2010-April,22,S,1,2,24,8.333,8.333
2010,4,2010-April,22,SE,5,2,24,8.333,45.833
2010,5,2010-May,5,NE,2,1,22,4.545,18.181
2010,5,2010-May,27,NE,2,1,24,4.167,8.334
2010,5,2010-May,28,S,3,3,24,12.5,20.834
2010,5,2010-May,29,NE,2,2,24,8.333,8.333
2010,6,2010-June,28,S,2,1,24,4.167,16.667
2010,7,2010-July,6,S,1,1,24,4.167,4.167
2010,7,2010-July,7,S,1,2,24,8.333,8.333
2010,7,2010-July,7,SE,3,4,24,16.667,29.167
2010,7,2010-July,8,SW,1,1,24,4.167,4.167
2010,7,2010-July,11,E,2,1,23,4.348,13.044
2010,7,2010-July,11,NW,3,1,23,4.348,17.392
2010,7,2010-July,16,E,2,5,20,25.0,45.0
2010,7,2010-July,23,W,2,3,18,16.667,22.223
2010,7,2010-July,25,SE,2,3,21,14.286,19.048
2010,7,2010-July,30,SW,2,1,24,4.167,8.334
2010,7,2010-July,31,SE,2,3,21,14.286,28.572
2010,8,2010-August,7,SE,2,3,15,20.0,20.0
2010,8,2010-August,12,NW,1,1,16,6.25,6.25
2010,9,2010-September,2,W,2,5,24,20.833,29.166
2010,9,2010-September,4,W,2,1,18,5.556,5.556
2010,9,2010-September,21,S,1,1,24,4.167,4.167
2010,9,2010-September,25,W,2,1,24,4.167,4.167
2010,9,2010-September,28,NE,5,1,24,4.167,37.501
2010,9,2010-September,29,E,2,1,24,4.167,20.834
2010,10,2010-October,9,SW,2,1,22,4.545,4.545
2010,10,2010-October,15,S,2,2,24,8.333,12.5
2010,10,2010-October,17,E,1,3,16,18.75,18.75
2010,10,2010-October,18,SE,1,2,16,12.5,12.5
2010,10,2010-October,28,SW,2,1,8,12.5,37.5
2010,11,2010-November,12,S,1,3,19,15.789,15.789
2010,11,2010-November,14,NE,2,4,23,17.391,30.434
2010,11,2010-November,24,E,2,2,17,11.765,11.765
2010,11,2010-November,24,NE,1,1,17,5.882,5.882
2010,11,2010-November,26,SW,1,1,18,5.556,5.556
2010,12,2010-December,7,NE,3,2,24,8.333,25.0
2010,12,2010-December,11,E,1,2,24,8.333,8.333
2010,12,2010-December,16,NW,2,1,16,6.25,12.5
2010,12,2010-December,22,SW,1,3,20,15.0,15.0
2010,12,2010-December,29,SE,2,3,13,23.077,61.539
2010,1,2010-January,16,S,2,1,14,7.143,7.143
2010,1,2010-January,23,SW,1,3,24,12.5,12.5
2010,4,2010-April,2,S,4,4,24,16.667,37.501
2010,4,2010-April,12,S,1,1,24,4.167,4.167
2010,4,2010-April,12,SE,3,4,24,16.667,41.667
2010,4,2010-April,18,E,3,2,24,8.333,41.666
2010,4,2010-April,22,SE,6,1,24,4.167,50.0
2010,4,2010-April,25,E,3,3,24,12.5,20.833
2010,5,2010-May,6,SE,2,1,18,5.556,16.667
2010,5,2010-May,6,SE,4,2,18,11.111,33.334
2010,5,2010-May,16,SE,1,1,24,4.167,4.167
2010,5,2010-May,18,S,1,1,24,4.167,4.167
2010,5,2010-May,25,SW,3,1,24,4.167,37.5
2010,6,2010-June,12,NE,2,2,24,8.333,8.333
2010,6,2010-June,16,E,1,1,24,4.167,4.167
2010,6,2010-June,17,NE,2,1,24,4.167,4.167
2010,6,2010-June,18,SE,2,3,24,12.5,25.0
2010,6,2010-June,23,W,1,1,24,4.167,4.167
2010,6,2010-June,27,E,1,5,24,20.833,20.833
2010,6,2010-June,29,E,1,1,24,4.167,4.167
2010,7,2010-July,2,SW,1,1,24,4.167,4.167
2010,7,2010-July,3,E,1,2,24,8.333,8.333
2010,7,2010-July,3,NE,2,3,24,12.5,16.667
2010,7,2010-July,4,SW,1,1,24,4.167,4.167
2010,7,2010-July,7,SE,6,1,24,4.167,33.334
2010,7,2010-July,12,NE,4,1,13,7.692,30.769
2010,7,2010-July,12,SE,1,1,13,7.692,7.692
2010,7,2010-July,20,E,1,4,24,16.667,16.667
2010,7,2010-July,24,S,3,1,18,5.556,11.112
2010,7,2010-July,25,SW,2,1,21,4.762,4.762
2010,7,2010-July,28,NE,1,3,24,12.5,12.5
2010,8,2010-August,6,W,2,1,24,4.167,4.167
2010,8,2010-August,12,NE,2,1,16,6.25,25.0
2010,8,2010-August,13,S,3,3,22,13.636,18.181
2010,8,2010-August,15,SE,1,1,24,4.167,4.167
2010,8,2010-August,20,S,2,2,24,8.333,8.333
2010,8,2010-August,20,SW,2,3,24,12.5,12.5
2010,8,2010-August,23,W,2,1,24,4.167,4.167
2010,8,2010-August,24,S,2,2,23,8.696,8.696
2010,8,2010-August,31,SW,2,3,23,13.043,13.043
2010,9,2010-September,14,SE,2,2,11,18.182,27.273
2010,9,2010-September,21,NW,2,3,24,12.5,16.667
2010,9,2010-September,22,SE,1,4,22,18.182,18.182
2010,9,2010-September,22,W,1,2,22,9.091,9.091
2010,9,2010-September,25,SW,1,2,24,8.333,8.333
2010,9,2010-September,28,E,2,1,24,4.167,29.167
2010,9,2010-September,28,SE,2,1,24,4.167,16.667
2010,9,2010-September,30,E,1,1,24,4.167,4.167
2010,10,2010-October,3,S,1,2,24,8.333,8.333
2010,10,2010-October,3,S,3,1,24,4.167,12.5
2010,10,2010-October,6,SW,1,1,24,4.167,4.167
2010,10,2010-October,14,E,2,4,17,23.529,41.176
2010,10,2010-October,15,E,2,3,24,12.5,20.833
2010,10,2010-October,15,NE,2,4,24,16.667,29.167
2010,10,2010-October,24,SE,2,1,24,4.167,12.5
2010,10,2010-October,31,SE,4,1,22,4.545,9.09
2010,11,2010-November,2,NW,3,1,19,5.263,31.579
2010,11,2010-November,23,W,1,1,14,7.143,7.143
2010,11,2010-November,28,S,3,2,24,8.333,16.666
2010,12,2010-December,2,SW,3,1,24,4.167,12.501
2010,12,2010-December,3,SW,1,1,23,4.348,4.348
2010,12,2010-December,6,NW,1,1,24,4.167,4.167
2010,12,2010-December,7,E,1,5,24,20.833,20.833
2010,12,2010-December,8,S,3,1,24,4.167,12.501
2010,12,2010-December,9,NE,3,5,24,20.833,45.833
2010,12,2010-December,10,NE,3,1,24,4.167,29.167
2010,12,2010-December,13,E,1,2,24,8.333,8.333
2010,12,2010-December,14,S,2,1,13,7.692,23.077
2010,12,2010-December,20,W,1,1,16,6.25,6.25
2010,12,2010-December,23,S,1,3,24,12.5,12.5
2010,12,2010-December,24,NE,2,2,24,8.333,12.5
2010,12,2010-December,25,NW,1,2,19,10.526,10.526
2010,12,2010-December,26,E,1,3,24,12.5,12.5
2010,1,2010-January,19,E,5,3,24,12.5,45.833
2010,1,2010-January,21,W,3,1,24,4.167,8.334
2010,1,2010-January,22,E,2,1,24,4.167,8.334
2010,1,2010-January,23,SE,1,4,24,16.667,16.667
2010,1,2010-January,26,W,1,2,17,11.765,11.765
2010,4,2010-April,2,NW,1,2,24,8.333,8.333
2010,4,2010-April,6,SE,4,1,24,4.167,16.667
2010,4,2010-April,7,NE,1,1,24,4.167,4.167
2010,4,2010-April,8,SE,3,3,24,12.5,50.0
2010,4,2010-April,18,NE,3,1,24,4.167,20.833
2010,4,2010-April,28,S,4,5,24,20.833,50.0
2010,5,2010-May,3,NE,1,4,24,16.667,16.667
2010,5,2010-May,6,S,1,1,18,5.556,5.556
2010,5,2010-May,6,SE,3,1,18,5.556,22.223
2010,5,2010-May,11,E,1,6,24,25.0,25.0
2010,5,2010-May,12,SE,3,4,24,16.667,29.167
2010,5,2010-May,14,NW,1,2,24,8.333,8.333
2010,5,2010-May,19,SW,2,4,24,16.667,20.834
2010,5,2010-May,20,NW,3,1,24,4.167,4.167
2010,5,2010-May,20,SE,2,3,24,12.5,25.0
2010,5,2010-May,22,S,1,1,24,4.167,4.167
2010,5,2010-May,31,W,2,7,24,29.167,29.167
2010,6,2010-June,3,E,2,5,24,20.833,29.166
2010,6,2010-June,3,W,2,2,24,8.333,8.333
2010,6,2010-June,4,SE,1,1,24,4.167,4.167
2010,6,2010-June,6,SW,1,2,24,8.333,8.333
2010,6,2010-June,8,NW,2,1,24,4.167,4.167
2010,6,2010-June,21,NE,1,5,24,20.833,20.833
2010,6,2010-June,23,N,2,1,24,4.167,4.167
2010,6,2010-June,29,NW,2,1,24,4.167,4.167
2010,7,2010-July,1,S,2,1,24,4.167,4.167
2010,7,2010-July,14,SW,10,1,24,4.167,4.167
2010,7,2010-July,18,W,3,1,17,5.882,5.882
2010,7,2010-July,21,SE,1,1,23,4.348,4.348
2010,7,2010-July,23,S,1,1,18,5.556,5.556
2010,7,2010-July,27,SE,2,4,23,17.391,30.434
2010,8,2010-August,13,E,2,3,22,13.636,27.272
2010,8,2010-August,19,NW,2,1,18,5.556,5.556
2010,8,2010-August,25,NW,2,2,10,20.0,20.0
2010,8,2010-August,27,SW,2,1,24,4.167,4.167
2010,8,2010-August,28,S,3,4,24,16.667,20.834
2010,9,2010-September,8,SE,1,2,24,8.333,8.333
2010,9,2010-September,9,SE,2,1,23,4.348,13.044
2010,9,2010-September,25,NE,1,2,24,8.333,8.333
2010,9,2010-September,30,SW,2,1,24,4.167,12.5
2010,10,2010-October,2,NE,1,1,24,4.167,4.167
2010,10,2010-October,7,E,3,3,24,12.5,29.167
2010,10,2010-October,11,E,1,2,21,9.524,9.524
2010,10,2010-October,12,E,1,5,24,20.833,20.833
2010,10,2010-October,23,NE,1,2,17,11.765,11.765
2010,10,2010-October,26,S,3,1,16,6.25,18.75
2010,10,2010-October,31,E,3,1,22,4.545,22.726
2010,11,2010-November,3,SW,1,1,20,5.0,5.0
2010,11,2010-November,3,W,2,1,20,5.0,10.0
2010,11,2010-November,13,E,2,5,17,29.412,41.177
2010,11,2010-November,17,SE,1,2,24,8.333,8.333
2010,11,2010-November,19,E,1,2,22,9.091,9.091
2010,11,2010-November,29,W,1,1,18,5.556,5.556
2010,11,2010-November,30,E,2,3,24,12.5,16.667
2010,11,2010-November,30,E,3,4,24,16.667,33.334
2010,12,2010-December,5,SW,1,2,24,8.333,8.333
2010,12,2010-December,12,SE,4,2,24,8.333,25.0
2010,12,2010-December,13,N,1,1,24,4.167,4.167
2010,12,2010-December,14,S,1,2,13,15.385,15.385
2010,12,2010-December,22,NE,2,2,20,10.0,20.0
2010,12,2010-December,30,S,1,1,7,14.286,14.286
2010,1,2010-January,17,NE,4,3,24,12.5,33.334
2010,1,2010-January,20,S,1,3,24,12.5,12.5
2010,1,2010-January,22,NE,3,1,24,4.167,16.667
2010,1,2010-January,22,SW,2,2,24,8.333,20.833
2010,3,2010-March,25,NE,2,1,24,4.167,20.834
2010,3,2010-March,28,SE,1,1,24,4.167,4.167
2010,3,2010-March,30,W,2,1,24,4.167,29.167
2010,4,2010-April,7,NE,4,1,24,4.167,8.334
2010,4,2010-April,10,E,3,3,24,12.5,25.0
2010,4,2010-April,12,SE,1,1,24,4.167,4.167
2010,4,2010-April,19,SW,1,3,24,12.5,12.5
2010,4,2010-April,27,SE,4,1,24,4.167,25.0
2010,4,2010-April,29,NE,2,1,24,4.167,4.167
2010,4,2010-April,29,SW,2,2,24,8.333,8.333
2010,4,2010-April,30,S,3,1,24,4.167,16.667
2010,4,2010-April,30,SE,1,3,24,12.5,12.5
2010,5,2010-May,3,NE,2,3,24,12.5,29.167
2010,5,2010-May,3,SW,3,2,24,8.333,16.667
